Ticker,Rating Date,Fiscal Year,RTG_SP_LT_LC_ISSUER_CREDIT,COUNTRY,GICS_INDUSTRY_NAME,BS_TOT_ASSET,SALES_REV_TURN,CF_CASH_FROM_OPER,CF_CASH_FROM_INV_ACT,CF_CASH_FROM_FNC_ACT,RETURN_ON_ASSET,RETURN_ON_CAP,RETURN_COM_EQY,GROSS_MARGIN,ADJ_SG&A_TO_SALES,EBITDA_MARGIN,EBIT_MARGIN,OPER_INC_TO_NET_SALES,PROF_MARGIN,NORMALIZED_PROFIT_MARGIN,FREE_CASH_FLOW_MARGIN,ASSET_TURNOVER,NET_FIX_ASSET_TURN,ACCT_RCV_TURN,INVENT_TURN,CUR_RATIO,QUICK_RATIO,CASH_RATIO,ACCT_RCV_DAYS,INVENT_DAYS,ACCOUNTS_PAYABLE_TURNOVER_DAYS,CASH_CONVERSION_CYCLE,TOT_DEBT_TO_TOT_EQY,TOT_DEBT_TO_TOT_CAP,LT_DEBT_TO_COM_EQY,LT_DEBT_TO_TOT_CAP,NON_CUR_LIAB_TO_TOT_ASSET,EBIT_TO_INT_EXP,EBITDA_TO_TOT_INT_EXP,EBITDA_LES_CAP_EXPEND_TO_INT_EXPP,TOT_DEBT_TO_EBITDA,NET_DEBT_TO_EBITDA
OLN US Equity,31/12/2011,-6FY,BB,US,Chemicals,2449.60,1961.10,215.90,-259.60,-110.10,10.75,18.33,26.62,19.74,NA,16.48,11.42,11.42,12.32,6.83,0.76,0.87,2.51,10.10,9.48,1.96,1.32,0.76,36.15,38.52,30.35,44.33,54.41,35.24,53.18,34.44,43.46,7.37,10.23,3.87,1.66,0.72
ORI US Equity,31/12/2011,-6FY,BBB+,US,Insurance,16050.40,4645.40,-94.90,-187.10,247.80,-0.88,-2.14,-3.56,NA,NA,NA,NA,-3.73,-3.02,-4.70,-2.04,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.20,19.48,24.20,19.48,NA,NA,NA,NA,NA,NA
9511 JP Equity,31/12/2011,-6FY,AA-,JN,Electric Utilities,385159.00,158494.00,27148.00,-35028.00,6207.00,2.14,3.13,6.60,63.95,NA,22.60,9.07,9.07,5.08,5.23,-7.92,0.42,0.52,24.67,6.22,0.59,0.31,0.19,14.80,58.68,78.67,-5.20,166.80,62.52,150.06,55.96,NA,4.88,12.17,-1.32,5.87,5.58
ONGC IN Equity,31/12/2011,-6FY,NA,IN,"Oil, Gas & Consumable Fuels",1930688.69,1175251.02,512418.49,-347864.55,-112496.86,12.46,19.82,20.72,NA,NA,36.07,26.41,26.41,19.11,23.37,26.83,0.65,1.07,13.73,3.82,1.22,0.85,0.58,26.58,95.43,160.95,-38.95,5.71,5.41,3.45,3.21,20.36,70.92,96.86,51.84,0.16,-0.34
OGE US Equity,31/12/2011,-6FY,BBB+,US,Electric Utilities,8906.00,3915.90,833.90,-1395.80,564.20,4.14,8.59,14.13,41.83,NA,24.36,16.51,16.51,8.76,8.81,-11.15,0.47,0.56,10.93,10.59,0.65,0.39,0.00,33.39,34.45,58.25,9.60,106.91,51.67,106.78,46.92,NA,4.59,5.90,-1.96,3.16,3.16
OFG US Equity,31/12/2011,-6FY,BB+,PR,Banks,6694.39,327.16,-39.73,857.85,-667.02,0.49,0.80,4.59,NA,NA,NA,NA,10.79,20.07,19.09,-25.12,0.05,14.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,485.95,82.93,51.60,7.95,NA,NA,NA,NA,NA,NA
ODP US Equity,31/12/2011,-6FY,B-,US,Specialty Retail,4250.98,11489.00,200.00,-157.00,-99.00,2.18,6.58,8.58,23.54,NA,2.13,0.30,0.30,0.84,0.07,0.61,2.61,10.33,12.58,7.38,1.34,0.70,0.28,29.49,50.27,44.23,35.53,62.08,38.30,89.43,36.27,25.89,1.03,7.42,3.48,2.79,0.47
OCN US Equity,31/12/2011,-6FY,B,US,Thrifts & Mortgage Finance,4728.02,496.10,982.15,-2655.12,1689.41,2.05,2.14,6.97,NA,NA,NA,NA,24.94,21.56,29.91,269.27,0.13,77.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,236.87,70.31,6.15,1.82,NA,NA,NA,NA,NA,NA
OCIP US Equity,31/12/2011,-6FY,NA,US,Chemicals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OZM US Equity,31/12/2011,-6FY,NA,US,Capital Markets,2044.10,623.71,368.44,-3.13,-333.88,-20.25,-133.21,NA,NA,NA,33.26,NA,30.57,-67.18,100.91,59.37,0.30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.74,43.42,NA,34.33,NA,NA,29.21,NA,2.34,1.62
000046 CH Equity,31/12/2011,-6FY,NA,CH,Real Estate Management & Devel,22345.89,1402.33,-3013.53,-287.59,927.09,0.54,0.89,1.50,38.22,NA,17.92,17.15,17.15,8.76,14.54,-215.98,0.06,8.44,29.35,0.05,3.42,0.34,0.33,12.44,6957.65,82.48,6887.60,123.00,55.16,95.58,40.37,33.66,3.02,3.16,2.96,40.85,32.23
OII US Equity,31/12/2011,-6FY,NA,US,Energy Equipment & Services,2400.54,2192.66,288.57,-482.77,55.12,10.64,15.41,15.99,23.20,NA,22.17,15.27,15.27,10.75,10.23,2.44,0.99,2.61,4.50,6.85,1.96,1.31,0.21,81.05,53.28,21.11,113.22,7.70,7.15,7.70,7.15,14.21,305.50,443.48,229.04,0.25,0.03
OCESO US Equity,31/12/2011,-6FY,A-,US,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ORIG US Equity,31/12/2011,-6FY,B,CI,Energy Equipment & Services,4343.70,405.71,221.80,-1441.35,1081.06,3.62,4.72,5.89,NA,NA,65.43,46.92,46.92,33.22,42.48,-193.40,0.11,0.14,9.04,NA,1.01,0.18,0.14,40.38,NA,NA,NA,43.65,30.39,24.19,16.84,18.30,5.31,3.71,-10.35,4.74,4.38
OXY US Equity,31/12/2011,-6FY,A,US,"Oil, Gas & Consumable Fuels",60044.00,23939.00,12281.00,-9903.00,-1175.00,12.04,16.90,19.29,69.15,NA,59.25,44.25,44.25,28.28,28.19,19.90,0.43,0.58,4.59,7.00,1.45,1.15,0.48,79.49,52.14,244.96,-113.32,15.61,13.50,15.61,13.50,24.11,79.64,106.64,50.11,0.41,0.15
OCBC SP Equity,31/12/2011,-6FY,AA-,SI,Banks,277757.61,7634.62,-5083.86,-30690.99,37178.56,0.91,4.63,11.23,NA,NA,NA,NA,38.61,40.39,38.41,-93.18,0.03,4.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,136.73,57.76,33.90,11.66,NA,NA,NA,NA,NA,NA
OAS US Equity,31/12/2011,-6FY,B,US,"Oil, Gas & Consumable Fuels",1727.38,326.58,176.02,-629.39,780.72,6.56,9.87,13.39,56.24,NA,68.50,45.54,45.54,24.31,23.99,-133.87,0.27,0.42,8.37,58.74,3.42,2.97,2.69,43.63,6.21,25.66,24.18,126.14,55.78,126.14,55.78,52.71,5.02,7.55,-13.15,3.58,1.38
OCSL US Equity,31/12/2011,-6FY,NA,US,Capital Markets,1209.72,124.60,-517.92,0.00,508.80,3.25,3.65,4.66,NA,NA,38.60,NA,24.24,24.24,59.46,-473.14,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.11,28.12,39.11,28.12,NA,NA,3.18,NA,5.93,4.52
OAK US Equity,31/12/2011,-6FY,NA,US,Capital Markets,44294.16,1409.46,1129.61,-262.54,-3667.16,-0.21,-0.69,-49.41,NA,NA,-16.23,NA,-20.32,-6.81,-7.06,82.39,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.17,2.13,346.62,1.51,NA,NA,-4.49,NA,NA,NA
ORLY US Equity,31/12/2011,-6FY,BBB-,US,Specialty Retail,5500.50,5788.82,1118.99,-319.65,-467.51,9.63,14.57,16.77,49.01,NA,17.84,14.97,14.97,8.77,9.06,13.66,1.10,2.88,45.06,1.47,1.65,0.31,0.23,8.10,247.91,136.23,119.77,28.04,21.90,28.01,21.88,19.56,30.77,27.54,18.78,0.77,0.42
NYR BB Equity,31/12/2011,-6FY,NA,BE,Metals & Mining,3462.40,3347.60,92.80,-900.90,824.90,1.29,4.42,3.36,38.42,NA,7.28,2.94,2.94,1.08,1.47,-3.81,1.20,2.69,13.58,3.67,1.52,0.63,0.23,26.88,99.36,58.91,67.32,67.92,40.45,65.76,39.04,40.06,1.94,4.80,0.46,3.68,2.95
NYCB US Equity,31/12/2011,-6FY,BBB-,US,Thrifts & Mortgage Finance,42024.30,2101.99,830.21,-1210.98,454.96,1.15,2.49,8.66,NA,NA,NA,NA,34.95,33.43,32.94,54.99,0.05,8.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,250.83,71.50,174.16,49.64,NA,NA,NA,NA,NA,NA
NXPI US Equity,31/12/2011,-6FY,NA,NE,Semiconductors & Semiconductor,6612.00,4194.00,195.00,589.00,-949.00,5.47,11.46,36.60,45.45,7.20,22.60,8.51,8.51,9.30,3.18,-0.62,0.59,3.77,10.02,4.05,1.87,1.13,0.71,36.42,90.21,79.92,46.71,315.11,75.91,357.55,72.68,63.61,1.14,3.04,2.33,4.51,3.73
NVR US Equity,31/12/2011,-6FY,BBB,US,Household Durables,1779.49,2659.15,1.46,-61.87,-652.55,6.41,8.11,8.31,18.74,NA,8.10,7.84,7.84,4.87,4.87,-0.38,1.32,117.12,387.15,4.48,3.04,1.45,1.43,0.94,81.46,22.45,59.95,0.12,0.12,0.12,0.12,3.87,205.11,211.67,200.41,0.01,-2.22
NVA CN Equity,31/12/2011,-6FY,NA,CA,"Oil, Gas & Consumable Fuels",1533.82,315.98,167.46,-211.91,44.45,-3.86,-3.74,-6.97,67.46,NA,45.83,-12.65,-12.65,-18.88,-11.75,-1.22,0.20,0.23,5.08,NA,0.89,0.89,0.00,71.84,NA,192.65,NA,55.29,35.61,55.29,35.61,44.26,-2.26,8.18,-1.50,3.03,3.03
NS US Equity,31/12/2011,-6FY,BBB-,US,"Oil, Gas & Consumable Fuels",5881.19,6271.82,94.47,-443.25,185.16,3.93,5.93,6.51,6.46,NA,7.50,4.81,4.81,3.53,2.72,-3.85,1.11,1.90,14.76,11.72,1.27,0.60,0.02,24.73,31.15,22.26,33.62,80.56,44.62,68.11,37.56,35.25,3.69,5.40,1.54,4.91,4.87
NRBN KZ Equity,31/12/2011,-6FY,B      *-,KZ,Banks,286103.40,30715.76,-16856.58,-14513.43,65670.96,-23.72,-55.91,-123.82,NA,NA,NA,NA,-213.57,-599.43,-599.43,-149.96,0.11,5.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.67,47.28,67.93,35.58,NA,NA,NA,NA,NA,NA
NUF AU Equity,31/12/2011,-6FY,BB,AU,Chemicals,2837.84,2083.59,165.23,-60.71,-18.41,-1.68,-0.10,-4.40,26.97,NA,4.32,1.23,1.23,-2.39,2.09,6.46,0.70,5.29,3.16,2.78,1.33,0.75,0.23,115.36,131.34,NA,NA,46.22,31.61,0.86,0.50,4.88,0.38,1.34,0.88,8.03,5.17
NUE US Equity,31/12/2011,-6FY,A,US,Metals & Mining,14570.35,20023.56,1031.05,-659.89,-495.93,5.46,8.33,10.66,9.73,NA,10.08,7.13,7.13,3.89,3.93,2.96,1.41,5.26,12.71,10.20,2.80,1.78,1.07,30.13,37.56,19.20,48.49,55.56,35.72,48.57,30.28,30.66,7.99,11.29,8.83,2.12,0.85
NUAN US Equity,31/12/2011,-6FY,BB-,US,Software,4095.29,1318.74,357.41,-425.85,-0.96,0.97,1.91,1.60,62.10,NA,16.95,3.98,3.98,2.90,6.08,23.64,0.34,18.80,5.30,50.10,1.80,1.60,1.01,68.89,7.29,58.58,17.59,34.49,25.64,34.28,25.44,27.52,1.43,6.09,4.84,3.85,1.71
9437 JP Equity,31/12/2011,-6FY,AA,JN,Wireless Telecommunication Ser,6791593.00,4224273.00,1287037.00,-455370.00,-423831.00,7.24,9.51,10.34,57.63,NA,36.40,20.00,20.00,11.61,12.16,20.45,0.62,1.65,5.39,12.45,1.92,1.47,0.81,67.70,29.33,126.25,-29.22,5.36,5.09,5.26,4.96,11.64,170.89,311.10,225.51,0.17,-0.42
NTPC IN Equity,31/12/2011,-6FY,BBB-,IN,Independent Power and Renewabl,1366121.40,574184.60,92051.20,-103159.40,29176.40,7.23,10.66,14.26,NA,NA,22.06,17.32,17.32,16.28,16.34,-7.89,0.44,0.71,13.01,0.07,2.41,1.33,1.22,28.06,5326.61,3022.15,2332.51,73.63,42.41,68.76,39.32,37.79,2.74,3.49,-0.30,4.01,2.45
5401 JP Equity,31/12/2011,-6FY,BBB+   *-,JN,Metals & Mining,5000860.00,4109774.00,369500.00,-323658.00,-50055.00,1.86,3.23,5.03,11.80,NA,11.16,4.03,4.03,2.27,3.13,1.31,0.82,2.22,9.03,4.06,1.26,0.40,0.06,40.41,89.82,45.70,84.52,56.19,35.98,53.35,26.70,25.23,9.02,25.00,7.79,2.92,2.74
NYLD/A US Equity,31/12/2011,-6FY,NA,US,Independent Power and Renewabl,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NRG US Equity,31/12/2011,-6FY,BB-,US,Independent Power and Renewabl,26900.00,9079.00,1166.00,-3047.00,35.00,0.73,3.44,2.42,26.48,NA,19.13,6.99,6.99,2.17,6.86,-12.60,0.34,0.69,11.58,17.54,1.32,0.33,0.19,31.52,20.81,44.47,7.86,124.17,55.39,130.19,54.90,48.78,0.95,2.33,-0.77,5.66,5.02
NLMK RM Equity,31/12/2011,-6FY,BBB-,RU,Metals & Mining,17257.18,11728.56,1805.12,-1868.75,112.82,8.71,9.77,13.70,28.64,NA,19.22,14.20,14.20,11.58,9.92,-2.07,0.75,1.24,17.98,3.80,1.87,0.63,0.35,20.30,96.14,24.40,92.03,43.75,30.43,30.55,21.34,24.41,NA,NA,NA,1.96,1.51
NOVOB DC Equity,31/12/2011,-6FY,A+,DE,Pharmaceuticals,64698.00,66346.00,21374.00,-3459.00,-16818.00,27.12,45.36,45.95,81.03,NA,37.55,33.72,33.72,25.77,26.08,27.58,1.05,3.20,7.35,1.32,1.91,1.30,0.84,49.68,277.21,91.70,235.18,2.28,2.23,1.34,1.31,10.00,81.36,90.59,79.41,0.03,-0.68
NVTK RM Equity,31/12/2011,-6FY,BBB-,RU,"Oil, Gas & Consumable Fuels",383432.00,176064.00,68510.00,-44064.00,-10853.00,35.79,41.93,61.66,NA,NA,85.81,80.43,80.43,67.96,32.62,24.53,0.53,1.00,15.85,6.95,1.16,0.91,0.61,23.03,52.49,110.77,-35.24,39.51,28.32,31.19,22.30,23.90,72.96,26.74,22.26,0.63,0.43
NOVN SW Equity,31/12/2011,-6FY,AA-,SZ,Pharmaceuticals,117496.00,59375.00,14309.00,-792.00,-15127.00,7.57,11.05,14.12,68.03,NA,28.27,18.52,18.52,15.35,17.60,20.45,0.49,3.77,5.88,3.16,1.04,0.67,0.22,62.08,115.59,94.81,82.85,30.68,23.48,21.04,16.08,24.18,14.64,22.35,19.47,1.21,0.90
NOG LN Equity,31/12/2011,-6FY,B,NE,"Oil, Gas & Consumable Fuels",1137.57,178.16,68.72,-132.43,70.54,2.14,3.39,4.68,69.77,NA,53.72,44.91,44.91,12.85,13.22,-35.76,0.17,0.21,22.97,11.82,2.15,1.82,1.80,15.89,30.89,376.56,-329.78,90.22,47.43,88.13,46.33,48.94,4.01,4.80,-1.84,4.72,3.21
NWE US Equity,31/12/2011,-6FY,BBB,US,Multi-Utilities,3210.44,1117.32,233.76,-188.52,-45.54,2.96,7.85,11.02,55.74,NA,24.13,14.82,14.82,8.28,8.49,4.03,0.36,0.52,7.69,8.97,0.61,0.35,0.01,47.44,40.68,55.03,33.09,129.21,56.37,109.18,47.63,NA,2.48,3.85,1.16,4.12,4.05
NWN US Equity,31/12/2011,-6FY,A+,US,Gas Utilities,2746.57,828.06,233.46,-153.07,-78.02,2.38,5.76,9.08,44.63,NA,25.95,17.49,17.49,7.72,7.72,16.05,0.31,0.44,6.22,5.76,0.84,0.34,0.01,58.69,63.37,71.71,50.36,115.23,53.54,89.81,41.73,NA,3.44,5.10,2.72,3.83,3.79
NOC US Equity,31/12/2011,-6FY,BBB+,US,Aerospace & Defense,25411.00,26412.00,2115.00,680.00,-3494.00,7.45,13.98,17.82,21.30,NA,14.46,12.40,12.40,8.02,7.90,6.16,0.93,8.67,8.39,23.50,1.26,0.97,0.49,43.48,15.53,26.84,32.17,38.20,27.64,38.07,27.55,35.18,14.82,17.29,15.08,1.03,0.25
NPI CN Equity,31/12/2011,-6FY,BBB-,CA,Independent Power and Renewabl,2254.03,356.22,127.47,-336.00,146.49,-2.95,-1.77,-23.85,47.66,NA,48.14,26.50,26.50,-17.72,6.41,-65.91,0.17,0.27,3.58,24.56,1.06,0.88,0.26,102.03,14.86,189.12,-72.22,155.93,60.93,182.60,56.06,61.28,1.76,3.19,-3.55,6.18,5.89
NTRS US Equity,31/12/2011,-6FY,A+,US,Capital Markets,100223.70,4169.40,1254.30,-15388.40,15631.40,0.66,3.85,8.55,NA,NA,NA,NA,21.19,16.01,17.41,23.43,0.05,8.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.13,51.25,72.94,35.56,NA,NA,NA,NA,NA,NA
NOG US Equity,31/12/2011,-6FY,NA,US,"Oil, Gas & Consumable Fuels",725.59,146.32,85.15,-300.87,69.89,6.58,8.18,8.72,53.17,NA,71.95,43.86,43.86,27.76,26.30,-175.42,0.24,0.32,3.98,NA,0.67,0.48,0.05,91.62,NA,422.55,NA,14.08,12.34,14.08,12.34,15.07,109.52,28.78,-64.66,0.66,0.60
NOA CN Equity,31/12/2011,-6FY,B+,CA,Energy Equipment & Services,682.96,858.05,-0.50,-64.63,-37.15,-4.99,NA,-21.11,14.87,NA,4.40,-0.61,-0.61,-4.04,-3.50,-4.30,1.23,2.63,7.14,7.36,1.52,0.78,0.00,51.12,49.57,37.04,63.65,207.56,67.49,197.47,64.20,54.16,-0.17,1.26,0.04,8.10,8.08
NHY NO Equity,31/12/2011,-6FY,BBB,NO,Metals & Mining,132554.00,71500.00,7432.00,-8294.00,-1529.00,6.06,9.16,9.98,NA,NA,20.65,14.47,14.47,9.38,6.00,5.66,0.65,1.61,6.95,NA,1.80,0.97,0.48,52.50,NA,62.86,NA,11.64,10.43,7.25,5.96,19.74,29.81,42.43,32.70,0.67,-0.02
GMKN RM Equity,31/12/2011,-6FY,BBB-,RU,Metals & Mining,23909.00,12775.00,5517.00,-1446.00,-2192.00,14.13,15.45,21.24,61.78,NA,57.57,51.29,51.29,25.82,40.80,29.66,0.55,1.27,12.17,2.31,4.81,2.61,2.19,29.99,158.32,21.91,166.39,15.75,13.61,9.06,7.57,13.54,69.70,78.24,59.86,0.38,-0.53
NSC US Equity,31/12/2011,-6FY,BBB+,US,Road & Rail,28538.00,11172.00,3227.00,-1772.00,-2006.00,6.75,12.60,18.60,NA,NA,36.54,28.76,28.76,17.15,17.28,9.55,0.39,0.47,12.22,NA,1.03,0.78,0.18,29.88,NA,NA,NA,76.08,43.21,74.56,42.35,59.31,7.06,8.61,4.05,1.85,1.77
JWN US Equity,31/12/2011,-6FY,A-,US,Multiline Retail,8491.00,10877.00,1177.00,-728.00,-78.00,8.56,14.68,34.35,39.40,NA,14.89,11.48,11.48,6.28,6.54,6.12,1.36,4.54,5.36,6.20,2.16,1.52,0.73,67.92,58.67,47.44,79.14,186.45,65.09,160.58,56.06,46.64,9.46,12.27,8.40,2.25,1.09
NDX1 GR Equity,31/12/2011,-6FY,NA,GE,Electrical Equipment,986.98,972.04,20.35,-58.75,19.57,2.28,5.71,5.85,NA,NA,6.35,4.03,4.03,2.15,2.12,-6.08,1.06,8.47,11.43,2.84,1.56,0.45,0.30,31.92,128.39,61.65,98.66,39.42,28.28,27.37,19.49,14.12,3.91,6.17,-1.78,2.37,0.02
NDA SS Equity,31/12/2011,-6FY,AA-,SW,Banks,716204.00,16685.00,9609.00,-38860.00,38151.00,0.41,1.06,10.41,NA,NA,NA,NA,21.01,25.79,25.72,90.91,0.03,36.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,863.72,89.62,708.40,67.99,NA,NA,NA,NA,NA,NA
OSB CN Equity,31/12/2011,-6FY,BB-,CA,Paper & Forest Products,1070.00,965.00,-13.00,-24.00,9.00,-1.01,1.56,-3.49,NA,NA,4.66,-0.62,-0.62,-1.14,-1.87,-3.73,0.88,1.21,10.05,NA,0.69,0.46,0.21,36.31,NA,NA,NA,169.00,62.83,88.33,32.84,34.21,-0.18,1.36,0.67,11.27,9.42
3462 JP Equity,31/12/2011,-6FY,NA,JN,Equity Real Estate Investment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8604 JP Equity,31/12/2011,-6FY,BBB+,JN,Capital Markets,36692990.00,1385492.00,-75059.00,-423214.00,1097966.00,0.08,0.10,1.36,NA,NA,30.58,NA,6.73,2.07,2.53,-23.12,0.04,3.70,NA,NA,NA,NA,NA,NA,NA,NA,NA,1589.04,94.08,403.45,23.79,NA,NA,1.66,NA,78.46,74.63
NOMD US Equity,31/12/2011,-6FY,NA,GB,Food Products,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NOKIA FH Equity,31/12/2011,-6FY,BBB,FI,Communications Equipment,36205.00,38659.00,1138.00,1498.00,-992.00,-3.09,-6.32,-8.87,29.38,NA,1.26,-2.78,-2.78,-3.01,1.17,1.40,1.03,20.37,5.21,11.25,1.46,1.04,0.63,70.08,32.44,78.32,24.20,38.24,27.66,33.43,20.63,13.38,-4.02,1.83,-0.40,10.88,-11.46
NOBL SP Equity,31/12/2011,-6FY,BBB-   *-,HK,Trading Companies & Distributo,19942.82,80732.07,1899.32,-1487.71,-19.64,2.31,7.55,10.20,1.83,NA,1.38,1.09,1.09,0.53,0.27,1.51,4.33,27.94,33.87,22.73,1.74,0.48,0.18,10.78,16.06,NA,NA,115.78,53.66,128.93,47.92,29.19,1.97,2.40,0.93,5.51,4.12
NBL US Equity,31/12/2011,-6FY,BBB,US,"Oil, Gas & Consumable Fuels",16444.00,3275.00,2170.00,-3113.00,1317.00,3.05,4.88,6.42,56.15,NA,41.83,12.37,12.37,13.83,27.18,-12.95,0.22,0.28,4.89,15.12,1.07,0.99,0.64,74.62,24.15,295.49,-196.73,58.40,36.87,56.43,35.63,42.03,6.23,6.95,-6.21,3.10,2.04
NE US Equity,31/12/2011,-6FY,BBB+,GB,Energy Equipment & Services,13495.16,2695.83,740.24,-2521.55,1682.63,2.99,3.69,5.04,20.80,NA,42.63,18.19,18.19,13.76,12.74,-66.77,0.22,0.24,5.53,NA,1.28,1.00,0.29,65.98,NA,69.30,NA,50.28,33.46,54.98,33.46,33.86,8.80,6.47,-7.83,3.54,3.34
NOBINA SS Equity,31/12/2011,-6FY,B-,SW,Road & Rail,5173.00,6697.00,657.00,-138.00,-610.00,-3.17,NA,-100.95,NA,NA,9.02,3.46,3.46,-2.37,-2.37,7.12,1.34,2.22,14.37,34.25,0.67,0.36,0.12,25.40,10.66,93.72,-57.66,655.06,86.76,408.99,54.17,60.31,1.06,2.77,1.94,1.93,1.56
NOAH US Equity,31/12/2011,-6FY,NA,CH,Capital Markets,148.69,37.86,21.43,-6.15,105.87,13.98,16.30,12.78,82.65,NA,42.45,41.42,41.42,30.45,23.14,53.54,0.46,39.82,65.43,NA,9.58,9.28,9.20,5.58,NA,NA,NA,0.00,0.00,0.00,0.00,1.56,NA,NA,NA,0.00,-8.43
NNBR US Equity,31/12/2011,-6FY,NA,US,Machinery,248.56,365.37,27.86,-14.46,-16.59,2.61,NA,8.28,18.87,NA,9.70,4.45,4.45,1.76,2.33,3.45,1.49,2.94,6.48,7.89,1.38,0.82,0.07,56.31,46.27,56.00,46.59,96.61,49.14,88.94,45.24,34.95,NA,NA,NA,2.13,1.97
NN NA Equity,31/12/2011,-6FY,A-,NE,Insurance,335608.00,16426.00,2068.00,2477.00,-1614.00,NA,NA,NA,NA,NA,NA,NA,6.12,7.46,3.72,12.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.37,39.16,35.40,21.48,NA,NA,NA,NA,NA,NA
NMIH US Equity,31/12/2011,-6FY,NA,US,Thrifts & Mortgage Finance,0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA,NA,NA,NA
7201 JP Equity,31/12/2011,-6FY,BBB+,JN,Automobiles,10736693.00,8773093.00,667502.00,-325804.00,50260.00,3.05,5.07,11.29,18.44,NA,13.40,6.13,6.13,3.64,4.04,4.39,0.84,2.34,2.66,8.02,1.45,1.04,0.26,137.28,45.52,54.31,128.49,124.60,55.48,72.37,28.97,28.71,18.95,41.46,31.52,3.47,-0.25
NI US Equity,31/12/2011,-6FY,BBB-,US,Multi-Utilities,20708.30,5974.70,870.20,-1149.30,281.40,1.47,4.32,6.05,57.39,NA,23.86,14.90,14.90,5.01,6.02,-4.23,0.29,0.52,6.19,5.13,0.62,0.28,0.00,58.95,71.19,69.15,60.99,159.16,61.41,125.41,48.39,NA,2.36,3.72,0.79,5.58,5.46
9432 JP Equity,31/12/2011,-6FY,AA,JN,Diversified Telecommunication,19665596.00,10305003.00,2830872.00,-2052212.00,-254564.00,2.64,5.07,6.45,59.88,NA,30.86,11.79,11.79,4.95,5.54,13.78,0.53,1.03,5.24,13.92,1.29,0.98,0.43,69.66,26.22,117.34,-21.47,45.54,31.29,44.00,24.05,29.98,21.98,57.54,32.02,1.44,0.94
8951 JP Equity,31/12/2011,-6FY,A+,JN,Equity Real Estate Investment,852854.93,57862.06,33614.12,-95721.27,63924.72,2.21,2.35,4.37,NA,NA,61.78,42.01,42.01,30.91,31.15,-114.47,0.07,NA,NA,NA,0.49,NA,0.26,NA,NA,NA,NA,88.95,47.08,73.69,39.00,NA,4.13,6.08,-10.90,10.56,10.01
3226 JP Equity,31/12/2011,-6FY,A+,JN,Equity Real Estate Investment,192360.02,12399.15,6834.58,-7836.68,1543.64,2.30,2.35,5.22,NA,NA,67.21,47.11,47.11,35.06,35.06,-8.33,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126.05,55.76,91.23,40.36,NA,3.90,5.56,0.31,12.60,12.23
NKE US Equity,31/12/2011,-6FY,A+,US,"Textiles, Apparel & Luxury Goo",14998.00,20862.00,1812.00,-1021.00,-1915.00,14.50,20.70,21.77,45.58,NA,15.10,13.49,13.49,10.22,10.22,6.61,1.42,10.31,7.21,4.77,2.85,1.94,1.15,50.63,76.44,41.32,85.75,6.74,6.31,2.80,2.63,7.98,82.79,92.65,79.94,0.21,-1.23
