Order,PID,MS.SubClass,MS.Zoning,Lot.Frontage,Lot.Area,Street,Alley,Lot.Shape,Land.Contour,Utilities,Lot.Config,Land.Slope,Neighborhood,Condition.1,Condition.2,Bldg.Type,House.Style,Overall.Qual,Overall.Cond,Year.Built,Year.Remod.Add,Roof.Style,Roof.Matl,Exterior.1st,Exterior.2nd,Mas.Vnr.Type,Mas.Vnr.Area,Exter.Qual,Exter.Cond,Foundation,Bsmt.Qual,Bsmt.Cond,Bsmt.Exposure,BsmtFin.Type.1,BsmtFin.SF.1,BsmtFin.Type.2,BsmtFin.SF.2,Bsmt.Unf.SF,Total.Bsmt.SF,Heating,Heating.QC,Central.Air,Electrical,X1st.Flr.SF,X2nd.Flr.SF,Low.Qual.Fin.SF,Gr.Liv.Area,Bsmt.Full.Bath,Bsmt.Half.Bath,Full.Bath,Half.Bath,Bedroom.AbvGr,Kitchen.AbvGr,Kitchen.Qual,TotRms.AbvGrd,Functional,Fireplaces,Fireplace.Qu,Garage.Type,Garage.Yr.Blt,Garage.Finish,Garage.Cars,Garage.Area,Garage.Qual,Garage.Cond,Paved.Drive,Wood.Deck.SF,Open.Porch.SF,Enclosed.Porch,X3Ssn.Porch,Screen.Porch,Pool.Area,Pool.QC,Fence,Misc.Feature,Misc.Val,Mo.Sold,Yr.Sold,Sale.Type,Sale.Condition,SalePrice
2328,527190050,160,1,44.0,5306,1,0,1,1,1,2,1,3,1,1,2,2,7,7,1987,1987,2,1,5,6,2,0.0,2,3,2,2,1,2,4,495,5,215,354,1064,1,4,1,1,1064,703,0,1767,1,0,2,0,2,1,2,5,1,1,2,1,1987.0,3,2.0,504.0,3,1,2,441,35,0,0,0,0,0,0,0,0,6,2006,1,1,239000
2330,527210030,60,1,59.0,16023,1,0,1,2,1,3,1,3,1,1,1,2,9,5,2005,2006,1,1,2,2,3,600.0,2,5,2,3,2,1,4,1218,1,0,180,1398,1,3,1,1,1414,1384,0,2798,1,0,3,1,3,1,3,11,1,1,1,2,2005.0,1,3.0,670.0,1,1,2,182,37,0,0,0,0,0,0,0,0,3,2006,2,2,457347
2331,527210040,60,1,60.0,18062,1,0,1,2,1,3,1,3,1,1,1,2,10,5,2006,2006,1,1,4,5,3,662.0,3,1,2,3,2,1,5,0,1,0,1528,1528,1,3,1,1,1528,1862,0,3390,0,0,3,1,5,1,3,10,1,1,4,2,2006.0,1,3.0,758.0,1,1,2,204,34,0,0,0,0,0,0,0,0,9,2006,2,2,545224
2334,527212040,60,1,82.0,12438,1,0,1,1,1,2,1,3,1,1,1,2,8,5,2006,2006,1,1,2,2,3,466.0,3,1,2,3,1,2,5,0,1,0,1234,1234,1,3,1,1,1264,1312,0,2576,0,0,2,1,4,1,3,10,1,1,1,2,2006.0,1,3.0,666.0,1,1,2,324,100,0,0,0,0,0,0,0,0,7,2006,2,2,361919
2336,527216010,60,1,92.0,15922,1,0,1,2,1,1,1,3,1,1,1,2,9,5,2005,2006,1,1,2,2,3,550.0,2,1,2,3,2,4,5,0,1,0,1390,1390,1,3,1,1,1390,1405,0,2795,0,0,3,1,4,1,3,10,1,1,1,2,2005.0,1,3.0,660.0,1,1,2,272,102,0,0,0,0,0,0,0,0,1,2006,2,2,401179
2337,527216050,60,1,66.0,13682,1,0,3,2,1,3,1,3,1,1,1,2,10,5,2006,2006,1,1,2,2,3,1031.0,3,1,2,3,2,1,5,0,1,0,1410,1410,1,3,1,1,1426,1519,0,2945,0,0,3,1,3,1,2,10,1,1,1,2,2006.0,1,3.0,641.0,1,1,2,192,0,37,0,0,0,0,0,0,0,10,2006,2,2,438780
2338,527226010,60,1,0.0,14762,1,0,3,1,1,1,1,2,2,1,1,2,5,6,1948,1950,2,1,6,1,2,0.0,1,1,5,0,0,0,0,0,0,0,0,0,1,4,1,1,1547,720,53,2320,0,0,2,0,2,1,1,7,1,1,2,1,1979.0,2,2.0,672.0,1,1,1,120,144,0,0,0,0,0,0,0,0,5,2006,1,1,169000
2339,527250040,190,1,100.0,34650,1,0,2,3,1,2,1,2,1,1,5,1,5,5,1955,1955,1,1,3,3,2,0.0,1,1,1,1,2,3,2,1056,1,0,0,1056,1,2,2,1,1056,0,0,1056,1,0,1,0,3,1,1,5,1,0,0,1,1955.0,1,2.0,572.0,1,1,2,264,0,0,0,0,0,0,0,0,0,1,2006,1,1,145000
2340,527252090,120,1,60.0,8147,1,0,2,2,1,2,1,3,1,1,2,1,9,5,2005,2005,1,1,7,8,3,230.0,2,1,2,3,2,1,4,1191,1,0,523,1714,1,3,1,1,1714,0,0,1714,1,0,2,0,2,1,2,7,1,1,1,1,2005.0,1,2.0,517.0,1,1,2,156,55,0,0,0,0,0,0,0,0,8,2006,1,1,318000
2343,527301010,20,1,91.0,14145,1,0,2,1,1,1,1,4,1,1,1,1,7,7,1984,1998,2,1,3,3,2,0.0,2,1,1,2,2,3,3,213,1,0,995,1208,1,3,1,1,1621,0,0,1621,1,0,2,0,3,1,2,8,1,0,0,1,1984.0,3,2.0,440.0,1,1,2,108,45,0,0,0,0,0,0,2,400,5,2006,1,1,202500
2346,527327080,60,1,0.0,18800,1,0,1,1,1,4,1,4,1,1,1,2,6,5,1976,1976,2,1,5,6,3,120.0,1,1,2,2,2,3,4,712,1,0,84,796,1,2,1,1,790,784,0,1574,1,0,2,1,3,1,1,6,1,1,2,1,1976.0,1,2.0,566.0,1,1,2,306,111,0,0,0,0,0,0,0,0,7,2006,1,1,190000
2347,527328010,85,1,0.0,10464,1,0,1,1,1,5,1,4,1,1,1,4,6,6,1980,1980,2,1,5,6,3,130.0,1,1,1,2,2,4,4,850,1,0,138,988,1,2,1,1,1102,0,0,1102,1,0,1,0,2,1,1,5,1,1,2,1,1980.0,3,2.0,582.0,1,1,2,140,22,0,0,0,0,0,0,0,0,6,2006,1,1,169000
2348,527354040,20,1,80.0,10400,1,0,2,1,1,2,1,4,1,1,1,1,7,5,1988,1988,2,1,3,3,3,102.0,1,1,1,2,2,4,4,929,1,0,916,1845,1,4,1,1,1872,0,0,1872,0,1,2,0,3,1,1,6,1,1,2,1,1988.0,1,2.0,604.0,1,1,2,197,39,0,0,0,0,0,0,0,0,6,2006,1,1,241500
2349,527355060,60,1,81.0,10530,1,0,2,1,1,2,1,4,6,1,1,2,7,5,1978,1978,2,1,6,1,3,68.0,1,1,1,1,2,2,5,0,1,0,945,945,1,2,1,1,945,912,0,1857,0,0,2,1,4,1,1,8,1,1,2,1,1978.0,3,2.0,482.0,1,1,2,400,105,0,0,0,0,0,3,0,0,7,2006,1,1,188900
2350,527355280,20,1,79.0,10240,1,0,2,1,1,2,1,4,1,1,1,1,6,6,1980,1980,2,1,6,1,3,157.0,1,3,1,2,2,2,1,625,2,1061,0,1686,1,2,1,1,1686,0,0,1686,1,0,2,0,3,1,1,7,1,1,2,1,1980.0,2,2.0,612.0,1,1,2,384,131,0,0,0,0,0,0,0,0,5,2006,1,1,207500
2351,527356020,60,1,80.0,16692,1,0,1,1,1,2,1,4,9,1,1,2,7,5,1978,1978,2,1,6,1,3,184.0,1,1,1,2,2,2,1,790,2,469,133,1392,1,2,1,1,1392,1392,0,2784,1,0,3,1,5,1,2,12,1,2,2,1,1978.0,3,2.0,564.0,1,1,2,0,112,0,0,440,519,3,1,4,2000,7,2006,1,1,250000
2353,527358090,85,1,0.0,9927,1,0,1,1,1,2,1,4,1,1,1,4,7,5,1976,1976,2,1,2,7,1,252.0,2,1,1,3,2,1,4,1005,1,0,42,1047,1,2,1,1,1083,0,0,1083,1,0,1,0,2,1,1,5,1,1,5,1,1976.0,3,2.0,596.0,1,1,2,444,0,40,0,0,0,0,0,0,0,7,2006,1,1,172000
2354,527365010,60,4,75.0,9512,1,0,1,1,1,2,1,10,9,1,1,2,7,5,2005,2006,2,1,2,2,2,0.0,2,1,2,2,2,2,3,788,1,0,172,960,1,3,1,1,960,1358,0,2318,1,0,2,1,3,1,2,8,1,1,4,2,2005.0,1,2.0,541.0,1,1,2,0,246,0,0,0,0,0,0,0,0,6,2006,2,2,294323
2355,527375160,80,1,81.0,10530,1,0,2,1,1,2,1,4,1,1,1,5,6,6,1975,2000,2,1,6,1,3,248.0,1,1,1,1,3,2,3,548,1,0,127,675,1,2,1,1,1109,766,0,1875,0,0,3,0,3,1,2,8,1,1,2,1,1975.0,3,2.0,485.0,1,1,2,48,28,0,0,0,0,0,0,0,0,6,2006,1,1,184500
2356,527376090,20,1,78.0,10140,1,0,2,1,1,2,1,4,1,1,1,1,5,6,1975,1975,2,1,5,6,2,0.0,1,1,1,2,2,2,3,788,1,0,268,1056,1,3,1,1,1074,0,0,1074,1,0,1,1,3,1,1,6,1,0,0,1,1975.0,3,2.0,495.0,1,1,2,0,88,0,0,0,0,0,1,0,0,7,2006,1,1,153500
2357,527376110,60,1,78.0,10140,1,0,2,1,1,2,1,4,1,1,1,2,7,5,1976,1976,2,1,5,6,2,0.0,1,1,2,2,2,2,4,194,1,0,638,832,1,2,1,1,832,832,0,1664,0,0,2,1,4,1,1,8,1,1,2,1,1976.0,3,2.0,528.0,1,1,2,0,28,0,0,259,0,0,2,0,0,3,2006,1,1,162900
2358,527377030,20,1,78.0,10140,1,0,2,1,1,2,1,4,1,1,1,1,6,6,1974,1999,1,1,5,6,3,99.0,1,1,1,1,2,2,3,663,2,377,0,1040,1,1,1,1,1309,0,0,1309,1,0,1,1,3,1,2,5,1,1,5,1,1974.0,3,2.0,484.0,1,1,2,265,0,0,0,0,648,3,3,0,0,1,2006,1,1,181000
2359,527378010,20,1,80.0,10000,1,0,2,1,1,2,1,4,1,1,1,1,6,6,1974,1974,2,1,5,1,3,176.0,1,1,1,1,2,2,3,755,1,0,348,1103,1,2,1,1,1103,0,0,1103,0,0,2,0,3,1,1,6,1,0,0,1,1974.0,2,2.0,462.0,1,1,2,295,84,0,0,0,0,0,2,0,0,6,2006,1,1,155000
2362,527403120,20,1,0.0,8125,1,0,1,1,1,1,1,1,1,1,1,1,4,4,1971,1971,2,1,5,6,2,0.0,1,1,1,1,2,2,1,614,1,0,244,858,1,2,1,1,858,0,0,858,0,0,1,0,3,1,1,5,1,0,0,0,0.0,0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,2006,1,1,88000
2363,527404180,20,1,60.0,7200,1,0,2,1,1,2,1,1,1,1,1,1,4,4,1971,1971,2,1,5,6,2,0.0,1,1,1,1,2,2,2,20,2,620,224,864,1,2,1,1,874,0,0,874,0,1,1,0,3,1,1,5,1,0,0,4,1995.0,2,2.0,576.0,1,1,2,63,0,0,0,0,0,0,0,0,0,3,2006,1,1,97500
2364,527427210,120,2,26.0,8773,1,0,3,1,1,4,1,1,1,1,2,1,6,5,2002,2002,2,1,7,8,2,0.0,2,1,2,2,2,2,4,951,1,0,536,1487,1,3,1,1,1419,0,0,1419,1,0,2,0,2,1,2,4,1,0,0,1,2002.0,1,2.0,543.0,1,1,2,196,68,0,0,0,0,0,0,0,0,9,2006,1,1,190000
2366,527450080,160,3,24.0,2160,1,0,2,1,1,2,1,5,1,1,2,2,5,6,1973,1973,2,1,5,6,3,200.0,1,1,1,1,2,2,6,402,1,0,363,765,1,4,1,1,765,600,0,1365,0,0,1,1,3,1,2,7,4,1,5,1,1973.0,2,2.0,440.0,1,1,2,0,36,0,0,0,0,0,0,0,0,6,2006,1,1,125500
2368,527450460,160,3,21.0,1890,1,0,2,1,1,2,1,5,1,1,3,2,6,7,1972,1972,2,1,5,6,3,380.0,1,1,1,1,2,2,3,282,1,0,212,494,1,3,1,1,494,536,0,1030,0,0,1,1,3,1,1,6,1,0,0,4,1973.0,2,1.0,264.0,1,1,2,0,0,0,0,0,0,0,0,0,0,7,2006,1,1,116000
2369,527451200,160,3,21.0,1680,1,0,2,1,1,2,1,5,1,1,3,2,6,5,1971,1971,2,1,4,5,3,236.0,1,1,1,1,2,2,5,0,1,0,672,672,1,2,1,1,672,546,0,1218,0,0,1,1,3,1,1,7,1,0,0,0,0.0,0,0.0,0.0,0,0,3,201,0,0,0,0,0,0,0,0,0,4,2006,1,4,91500
2370,527451380,160,3,21.0,1680,1,0,2,1,1,2,1,5,1,1,3,2,6,7,1972,1972,2,1,5,6,3,281.0,1,1,1,1,2,2,1,317,1,0,355,672,1,4,1,1,672,546,0,1218,0,1,1,1,3,1,1,7,1,0,0,4,1972.0,2,1.0,264.0,1,1,2,0,28,0,0,0,0,0,0,0,0,5,2006,1,1,118000
2371,527451450,160,3,21.0,1680,1,0,2,1,1,2,1,5,1,1,3,2,6,5,1972,1972,2,1,5,6,3,504.0,1,1,1,1,2,2,3,276,1,0,207,483,1,2,1,1,483,465,0,948,0,0,1,1,2,1,1,5,1,0,0,4,1972.0,2,1.0,264.0,1,1,2,0,0,0,0,0,0,0,0,0,0,7,2006,1,1,89000
2372,527451460,160,3,21.0,1680,1,0,2,1,1,2,1,5,1,1,3,2,6,5,1972,1972,2,1,5,6,3,504.0,1,1,1,1,2,2,1,382,1,0,143,525,1,4,1,1,525,567,0,1092,0,0,1,1,3,1,1,6,1,0,0,4,1972.0,2,1.0,264.0,1,1,2,352,0,0,0,0,0,0,3,0,0,10,2006,1,1,108000
2373,527451520,160,3,21.0,1680,1,0,2,1,1,2,1,5,1,1,3,2,6,5,1972,1972,2,1,5,6,3,297.0,1,1,1,1,2,2,5,0,1,0,483,483,1,2,1,1,483,504,0,987,0,0,1,1,2,1,1,5,1,1,3,1,1972.0,2,1.0,288.0,1,1,2,0,0,0,0,0,0,0,0,0,0,6,2006,1,1,94500
2376,527452310,85,1,68.0,7838,1,0,2,1,1,2,1,1,1,1,1,4,5,5,1967,1967,2,1,5,6,2,0.0,1,1,1,1,2,4,3,769,1,0,95,864,1,2,1,1,900,0,0,900,1,0,1,0,3,1,1,6,1,1,3,1,1967.0,3,1.0,288.0,1,1,2,175,144,0,0,0,0,0,4,0,0,12,2006,1,1,123000
2378,527455100,160,1,24.0,2179,1,0,2,1,1,2,1,6,1,1,3,2,6,5,1976,1976,2,1,6,9,2,0.0,1,1,1,2,2,2,3,70,1,0,785,855,1,4,1,1,855,601,0,1456,0,0,2,1,3,1,1,6,1,1,2,1,1976.0,3,2.0,460.0,1,1,2,0,28,0,0,0,0,0,0,0,0,7,2006,1,1,144000
2380,528102080,60,1,72.0,16387,1,0,1,1,1,2,1,7,1,1,1,2,9,5,2006,2006,1,1,2,2,1,215.0,2,1,2,3,1,2,4,1369,1,0,369,1738,1,4,1,1,1738,851,0,2589,1,0,2,1,4,1,3,11,1,1,1,1,2006.0,3,3.0,831.0,1,1,2,0,0,0,0,0,0,0,0,0,0,8,2006,2,2,412083
2381,528106010,60,1,111.0,16259,1,0,2,1,1,1,1,7,1,1,1,2,9,5,2006,2006,2,1,2,2,1,370.0,1,1,2,3,1,4,5,0,1,0,1249,1249,1,3,1,1,1249,1347,0,2596,0,0,3,1,4,1,2,9,1,0,0,1,2006.0,3,3.0,840.0,1,1,2,240,154,0,0,0,0,0,0,0,0,9,2006,2,2,342643
2382,528106120,20,1,110.0,16163,1,0,2,1,1,1,1,7,1,1,1,1,8,5,2004,2004,2,1,2,2,3,232.0,2,1,2,2,2,4,5,0,1,0,1618,1618,1,3,1,1,1618,0,0,1618,0,0,2,0,2,1,2,6,1,1,1,1,2004.0,1,3.0,880.0,1,1,2,0,0,0,0,0,0,0,0,0,0,7,2006,1,1,252000
2383,528110050,20,1,107.0,13891,1,0,2,1,1,2,1,7,1,1,1,1,10,5,2006,2006,2,1,2,2,0,0.0,3,1,2,3,1,1,4,1386,1,0,690,2076,1,3,1,1,2076,0,0,2076,1,0,2,1,2,1,3,7,1,1,1,1,2006.0,1,3.0,850.0,1,1,2,216,229,0,0,0,0,0,0,0,0,9,2006,2,2,465000
2384,528112010,20,1,108.0,12228,1,0,2,1,1,1,1,7,1,1,1,1,7,5,2006,2006,1,1,2,2,1,206.0,2,1,2,3,1,2,5,0,1,0,1721,1721,1,3,1,1,1740,0,0,1740,0,0,2,0,4,1,2,8,1,0,0,1,2006.0,3,3.0,874.0,1,1,2,0,43,0,0,0,0,0,0,0,0,9,2006,2,2,293000
2385,528114010,20,1,120.0,14780,1,0,1,2,1,1,2,7,1,1,1,1,9,5,2005,2005,1,1,2,2,3,568.0,3,1,2,3,2,1,4,1505,1,0,363,1868,1,3,1,1,1868,0,0,1868,1,0,2,0,2,1,3,7,1,1,1,1,2005.0,1,3.0,1085.0,1,1,2,354,56,0,0,156,0,0,0,0,0,6,2006,1,1,415000
2387,528118010,60,1,101.0,14215,1,0,1,1,1,1,1,7,1,1,1,2,8,5,2005,2006,2,1,2,2,3,380.0,2,1,2,3,2,4,5,0,1,0,1158,1158,1,3,1,1,1158,1218,0,2376,0,0,3,1,4,1,2,9,1,1,1,2,2005.0,3,3.0,853.0,1,1,2,240,154,0,0,0,0,0,0,0,0,11,2006,2,2,325300
2388,528118020,60,1,108.0,13418,1,0,2,1,1,2,1,7,1,1,1,2,8,5,2004,2005,2,1,2,2,1,132.0,2,1,2,3,2,4,5,0,1,0,1117,1117,1,3,1,1,1132,1320,0,2452,0,0,3,1,4,1,2,9,1,1,1,2,2004.0,1,3.0,691.0,1,1,2,113,32,0,0,0,0,0,0,0,0,9,2006,1,1,309000
2390,528120110,60,1,80.0,10240,1,0,2,1,1,2,1,7,1,1,1,2,8,5,2005,2005,2,1,2,2,3,178.0,2,1,2,2,2,3,5,0,1,0,1030,1030,1,4,1,1,1038,1060,0,2098,0,0,2,1,3,1,3,8,1,1,1,1,2005.0,3,3.0,878.0,1,1,2,192,52,0,0,0,0,0,0,0,0,3,2006,1,1,275500
2391,528120140,60,1,82.0,9942,1,0,1,1,1,2,1,7,1,1,1,2,9,5,2005,2006,2,1,7,8,3,385.0,3,1,2,3,1,4,4,1290,1,0,316,1606,1,3,1,1,1625,466,0,2091,1,0,2,1,3,1,3,8,1,1,1,1,2005.0,3,2.0,521.0,1,1,2,194,84,0,0,0,0,0,0,0,0,5,2006,2,2,338500
2392,528138030,60,1,85.0,11924,1,0,1,1,1,2,1,7,1,1,1,2,9,5,2005,2006,1,1,9,7,1,286.0,3,1,2,3,2,2,4,998,1,0,177,1175,1,3,1,1,1182,1142,0,2324,1,0,3,0,4,1,3,11,1,2,1,2,2005.0,1,3.0,736.0,1,1,2,147,21,0,0,0,0,0,0,0,0,7,2006,2,2,345000
2393,528142010,60,1,103.0,12867,1,0,1,1,1,1,1,7,1,1,1,2,8,5,2005,2006,2,1,4,5,0,0.0,2,1,2,3,2,4,5,0,1,0,1209,1209,1,3,1,1,1209,1044,0,2253,0,0,2,1,3,1,3,8,1,1,1,1,2005.0,1,2.0,575.0,1,1,2,243,142,0,0,0,0,0,0,0,0,7,2006,2,2,344133
2394,528142060,60,1,82.0,10672,1,0,1,1,1,2,1,7,1,1,1,2,8,5,2006,2006,2,1,2,2,2,0.0,2,1,2,3,2,1,5,0,1,0,1054,1054,1,4,1,1,1054,1335,0,2389,0,0,2,1,4,1,2,10,1,1,1,2,2006.0,1,3.0,672.0,1,1,2,176,64,0,0,0,0,0,0,0,0,11,2006,2,2,298236
2396,528142110,20,1,90.0,12378,1,0,1,1,1,2,1,7,1,1,1,1,9,5,2003,2004,2,1,2,2,2,0.0,2,1,2,3,2,1,4,1274,1,0,622,1896,1,3,1,1,1944,0,0,1944,1,0,2,0,3,1,3,8,1,3,4,1,2003.0,1,3.0,708.0,1,1,2,208,175,0,0,0,0,0,0,0,0,11,2006,1,1,360000
2397,528144030,60,1,86.0,11065,1,0,1,1,1,2,1,7,1,1,1,2,8,5,2006,2006,2,1,2,2,1,788.0,2,1,2,2,2,3,5,0,1,0,1085,1085,1,3,1,1,1120,850,0,1970,0,0,2,1,3,1,3,8,1,1,1,2,2006.0,1,3.0,753.0,1,1,2,177,74,0,0,0,0,0,0,0,0,10,2006,2,2,281000
2398,528150080,20,1,121.0,13758,1,0,1,1,1,2,1,7,1,1,1,1,9,5,2005,2006,2,1,2,2,3,430.0,3,1,2,3,2,1,4,1232,1,0,560,1792,1,3,1,1,1792,0,0,1792,1,0,2,0,2,1,2,6,1,1,1,1,2005.0,3,3.0,925.0,1,1,2,204,49,0,0,0,0,0,0,0,0,3,2006,2,2,372397
2399,528150090,20,1,131.0,14828,1,0,1,1,1,1,1,7,1,1,1,1,9,5,2004,2005,1,1,7,8,3,674.0,3,1,2,3,2,1,4,1383,1,0,397,1780,1,3,1,1,1780,0,0,1780,1,0,2,0,2,1,3,7,1,1,1,1,2004.0,1,3.0,816.0,1,1,2,144,68,0,0,0,0,0,0,0,0,8,2006,1,1,378000
2402,528172020,60,1,74.0,10927,1,0,2,1,1,2,1,7,1,1,1,2,8,5,2005,2005,2,1,2,2,3,280.0,2,1,2,2,2,4,4,546,1,0,512,1058,1,3,1,1,1058,846,0,1904,1,0,2,1,3,1,3,8,1,1,1,2,2003.0,1,2.0,736.0,1,1,2,179,60,0,0,0,0,0,0,0,0,6,2006,1,1,275000
2404,528174080,120,1,43.0,7052,1,0,1,1,1,2,1,7,1,1,2,1,7,5,2005,2005,2,1,2,2,1,240.0,2,1,2,2,2,4,4,659,1,0,705,1364,1,3,1,1,1364,0,0,1364,1,0,2,0,2,1,2,6,1,1,1,1,2005.0,3,2.0,484.0,1,1,2,192,36,0,0,0,0,0,0,0,0,6,2006,1,1,185850
2405,528180080,120,1,48.0,5911,1,0,2,1,1,2,1,7,1,1,2,1,9,5,2005,2005,1,1,7,8,3,278.0,3,1,2,3,2,2,4,472,1,0,1088,1560,1,3,1,1,1565,0,0,1565,1,0,2,0,2,1,3,6,1,1,1,1,2005.0,3,2.0,556.0,1,1,2,196,56,0,0,0,0,0,0,0,0,3,2006,1,1,282500
2406,528181030,120,1,48.0,6955,1,0,1,1,1,2,1,7,1,1,2,1,7,5,2005,2006,2,1,2,2,1,94.0,2,1,2,2,2,2,5,0,1,0,1368,1368,1,3,1,1,1368,0,0,1368,0,0,2,0,2,1,2,6,1,1,1,1,2005.0,3,2.0,474.0,1,1,2,132,35,0,0,0,0,0,0,0,0,9,2006,2,2,202500
2408,528186100,20,1,61.0,7740,1,0,2,1,1,2,1,7,1,1,2,1,9,5,2006,2006,1,1,7,8,3,518.0,2,1,2,3,1,2,4,1023,1,0,663,1686,1,3,1,1,1686,0,0,1686,1,0,2,0,1,1,3,6,1,1,1,1,2006.0,1,3.0,899.0,1,1,2,266,100,0,0,0,0,0,0,0,0,6,2006,2,2,332200
2409,528186110,120,1,48.0,6373,1,0,2,1,1,2,1,7,1,1,2,1,9,5,2006,2006,1,1,7,8,3,572.0,3,1,2,3,1,2,4,415,1,0,1251,1666,1,3,1,1,1666,0,0,1666,1,0,2,0,2,1,2,6,1,1,1,1,2006.0,3,2.0,575.0,1,1,2,228,75,0,0,0,0,0,0,0,0,6,2006,2,2,310090
2410,528188040,120,1,0.0,3136,1,0,1,1,1,1,1,7,1,1,2,1,7,5,2003,2003,2,1,2,7,1,163.0,2,1,2,2,2,2,5,0,1,0,1405,1405,1,3,1,1,1405,0,0,1405,0,0,2,0,2,1,2,6,1,1,1,1,2003.0,3,2.0,478.0,1,1,2,148,36,0,0,0,0,0,0,0,0,3,2006,1,1,171750
2412,528218060,60,1,65.0,10237,1,0,2,1,1,2,1,2,9,1,1,2,6,5,2005,2006,2,1,2,2,2,0.0,2,1,2,2,2,2,5,0,1,0,728,728,1,3,1,1,728,728,0,1456,0,0,2,1,3,1,2,8,1,1,1,1,2005.0,1,2.0,390.0,1,1,2,0,24,0,0,0,0,0,0,0,0,2,2006,2,2,170440
2414,528218130,60,1,58.0,17104,1,0,1,1,1,2,1,2,1,1,1,2,7,5,2006,2006,2,1,2,2,2,0.0,2,1,2,2,1,4,4,554,1,0,100,654,1,3,1,1,664,832,0,1496,1,0,2,1,3,1,2,7,1,1,1,1,2006.0,3,2.0,426.0,1,1,2,100,24,0,0,0,0,0,0,0,0,9,2006,2,2,179665
2415,528218140,60,1,58.0,14054,1,0,1,1,1,2,1,2,1,1,1,2,7,5,2006,2006,2,1,2,2,2,0.0,2,1,2,2,2,4,5,0,1,0,879,879,1,3,1,1,879,984,0,1863,0,0,2,1,4,1,2,9,1,1,1,2,2006.0,1,3.0,660.0,1,1,2,100,17,0,0,0,0,0,0,0,0,11,2006,2,2,219210
2416,528221010,20,1,102.0,11660,1,0,1,1,1,2,1,2,1,1,1,1,6,5,2006,2006,2,1,2,2,2,0.0,2,1,2,2,2,4,5,0,1,0,1326,1326,1,3,1,1,1326,0,0,1326,0,0,2,0,3,1,2,6,1,0,0,1,2006.0,1,2.0,427.0,1,1,2,100,0,0,0,0,0,0,0,0,0,7,2006,2,2,174190
2418,528222010,60,1,96.0,11631,1,0,1,1,1,1,1,2,1,1,1,2,8,5,2004,2005,2,1,2,2,3,236.0,2,1,2,2,2,4,5,0,1,0,1052,1052,1,3,1,1,1052,1321,0,2373,0,0,2,1,4,1,2,9,1,1,1,2,2004.0,1,3.0,632.0,1,1,2,120,46,0,0,0,0,0,0,0,0,6,2006,2,2,258000
2419,528222020,60,1,75.0,9073,1,0,1,1,1,2,1,2,1,1,1,2,7,5,2006,2006,2,1,2,2,2,0.0,2,1,2,2,2,2,5,0,1,0,738,738,1,3,1,1,738,754,0,1492,0,0,2,1,3,1,2,8,1,0,0,1,2006.0,1,2.0,440.0,1,1,2,100,32,0,0,0,0,0,0,0,0,10,2006,2,2,185101
2420,528228280,120,1,43.0,3087,1,0,2,1,1,2,1,8,1,1,2,1,7,5,2006,2006,2,1,2,2,3,14.0,2,1,2,2,2,4,4,453,1,0,767,1220,1,3,1,1,1364,0,0,1364,1,0,2,0,2,1,2,6,1,1,1,1,2006.0,1,2.0,437.0,1,1,2,100,16,0,0,0,0,0,0,0,0,11,2006,2,2,210250
2421,528228325,120,1,0.0,3196,1,0,2,1,1,2,1,8,1,1,2,1,7,5,2003,2004,2,1,2,2,3,18.0,2,1,2,2,2,1,5,0,1,0,1374,1374,1,3,1,1,1557,0,0,1557,0,0,2,0,2,1,2,7,1,1,2,1,2003.0,1,2.0,420.0,1,1,2,143,20,0,0,0,0,0,0,0,0,10,2006,1,1,234000
2423,528228360,120,1,0.0,2938,1,0,2,1,1,2,1,8,1,1,2,1,7,5,2002,2002,2,1,2,2,3,40.0,2,1,2,2,2,4,4,1038,1,0,330,1368,1,3,1,1,1511,0,0,1511,1,0,2,0,2,1,2,5,1,1,2,1,2002.0,1,2.0,398.0,1,1,2,130,30,0,0,0,0,0,0,0,0,5,2006,1,1,246990
2424,528228415,120,3,0.0,3072,1,0,2,1,1,2,1,8,1,1,2,1,7,5,2004,2004,1,1,2,2,3,18.0,2,1,2,2,2,2,5,0,1,0,1375,1375,1,3,1,1,1414,0,0,1414,0,0,2,0,2,1,2,6,1,1,2,1,2004.0,1,2.0,398.0,1,1,2,144,20,0,0,0,0,0,0,0,0,5,2006,1,1,178740
2426,528228545,120,1,43.0,3010,1,0,2,1,1,2,1,8,1,1,2,1,7,5,2005,2006,2,1,2,2,3,16.0,2,1,2,2,2,4,4,16,1,0,1232,1248,1,3,1,1,1248,0,0,1248,0,0,2,0,2,1,2,5,1,0,0,1,2005.0,1,2.0,438.0,1,1,2,108,0,0,0,0,0,0,0,0,0,3,2006,2,2,167240
2428,528228565,120,1,43.0,3013,1,0,2,1,1,2,1,8,1,1,2,1,7,5,2005,2005,2,1,2,2,3,145.0,2,1,2,2,2,1,4,16,1,0,1346,1362,1,3,1,1,1506,0,0,1506,0,0,2,0,2,1,2,6,1,1,1,1,2005.0,1,2.0,440.0,1,1,2,142,20,0,0,0,0,0,0,0,0,4,2006,1,1,213490
